"category","bucket","featureId","sourceLine","blockKey","text"
"customer","general","F1368","1368","customer-f1368-line-1368","- Vehicle features"
"customer","general","F1369","1369","customer-f1369-line-1369","### 3. KYC और डॉक्यूमेंट अपलोड (KYC & Document Upload)"
"customer","general","F1370","1370","customer-f1370-line-1370","- ड्राइवर लाभ हो केसे समझ ड्राइवर को पूरी जानकारी - Driver should understand complete benefits"
"customer","general","F1371","1371","customer-f1371-line-1371","- Driving License upload"
"customer","general","F1372","1372","customer-f1372-line-1372","- RC (Registration Certificate) upload"
"customer","general","F1373","1373","customer-f1373-line-1373","- Insurance papers upload"
"customer","general","F1374","1374","customer-f1374-line-1374","- PAN card upload"
"customer","general","F1375","1375","customer-f1375-line-1375","- Aadhar card upload"
"customer","general","F1376","1376","customer-f1376-line-1376","- सभी Document Upload करने का ऑप्शन - All document upload option"
"customer","general","F1377","1377","customer-f1377-line-1377","- Police verification certificate (optional)"
"customer","general","F1378","1378","customer-f1378-line-1378","- Address proof"
"customer","general","F1379","1379","customer-f1379-line-1379","- Bank account details for payments"
"customer","general","F1380","1380","customer-f1380-line-1380","### 4. सिक्योरिटी डिपॉजिट (Security Deposit)"
"customer","general","F1381","1381","customer-f1381-line-1381","- ड्राइवर के लिए Security Amount deposit का ऑप्शन होना चाहिए"
"customer","general","F1382","1382","customer-f1382-line-1382","- Rs. 5000 security deposit (online payment)"
"customer","general","F1383","1383","customer-f1383-line-1383","- 3 महीनों की सिक्योरिटी lockout (online) - 3 months security lock period"
"customer","general","F1384","1384","customer-f1384-line-1384","- Deposit refund policy after verification period"
"customer","general","F1385","1385","customer-f1385-line-1385","- Deposit status tracking"
"customer","general","F1386","1386","customer-f1386-line-1386","### 5. वेरिफिकेशन प्रोसेस (Verification Process)"
"customer","general","F1387","1387","customer-f1387-line-1387","- Admin approval required"
"customer","general","F1388","1388","customer-f1388-line-1388","- Document verification by admin"
"customer","general","F1389","1389","customer-f1389-line-1389","- Background check (optional)"
"customer","general","F1390","1390","customer-f1390-line-1390","- 3-month verification period"
"customer","general","F1391","1391","customer-f1391-line-1391","- Status updates (pending/approved/rejected)"
"customer","general","F1392","1392","customer-f1392-line-1392","- Rejection reason display"
"customer","general","F1393","1393","customer-f1393-line-1393","### 6. बुकिंग मैनेजमेंट (Booking Management)"
"customer","general","F1394","1394","customer-f1394-line-1394","- बुकिंग का notification मिले - Booking notifications"
"customer","general","F1395","1395","customer-f1395-line-1395","- New booking alerts (real-time)"
"customer","general","F1396","1396","customer-f1396-line-1396","- Booking details view (pickup, drop, customer info, fare)"
"customer","general","F1397","1397","customer-f1397-line-1397","- बुकिंग के स्वीकार करने का ऑप्शन होना चाहिए - Accept booking option"
"customer","general","F1398","1398","customer-f1398-line-1398","- Reject booking option"
"customer","general","F1399","1399","customer-f1399-line-1399","- Auto-reject after 5 minutes"
"customer","general","F1400","1400","customer-f1400-line-1400","- Current active bookings list"
"customer","general","F1401","1401","customer-f1401-line-1401","- Booking history"
"customer","general","F1402","1402","customer-f1402-line-1402","### 7. पिकअप और ड्रॉप लोकेशन (Pickup & Drop Location)"
"customer","general","F1403","1403","customer-f1403-line-1403","- ड्राइवर को pickup location & drop location"
"customer","general","F1404","1404","customer-f1404-line-1404","- Google Maps navigation integration"
"customer","general","F1405","1405","customer-f1405-line-1405","- Customer contact (call/message option)"
"customer","general","F1406","1406","customer-f1406-line-1406","- ड्राइवर के पास pickup post पर जाने के बाद arrival - Arrival confirmation"
"customer","general","F1407","1407","customer-f1407-line-1407","- Start trip button"
"customer","general","F1408","1408","customer-f1408-line-1408","- End trip button"
"customer","general","F1409","1409","customer-f1409-line-1409","- Trip route tracking"
"customer","general","F1410","1410","customer-f1410-line-1410","### 8. कैंसलेशन और पेनल्टी (Cancellation & Penalty)"
"customer","general","F1411","1411","customer-f1411-line-1411","- बुकिंग cancelled नहीं होगी (Driver cannot cancel easily)"
"customer","general","F1412","1412","customer-f1412-line-1412","- High penalty for driver cancellation"
"customer","general","F1413","1413","customer-f1413-line-1413","- Valid cancellation reasons"
"customer","general","F1414","1414","customer-f1414-line-1414","- Cancellation impact on rating"
"customer","general","F1415","1415","customer-f1415-line-1415","- Multiple cancellation = temporary block"
"customer","general","F1416","1416","customer-f1416-line-1416","### 9. अर्निंग्स और पेमेंट (Earnings & Payment)"
"customer","general","F1417","1417","customer-f1417-line-1417","- खर्च डिटेल - Expense details"
"customer","general","F1418","1418","customer-f1418-line-1418","- Today's earnings"
"customer","general","F1419","1419","customer-f1419-line-1419","- Weekly earnings"
"customer","general","F1420","1420","customer-f1420-line-1420","- Monthly earnings"
"customer","general","F1421","1421","customer-f1421-line-1421","- Trip-wise earning breakdown"
"customer","general","F1422","1422","customer-f1422-line-1422","- Commission structure (80% driver, 20% platform)"
"customer","general","F1423","1423","customer-f1423-line-1423","- Pending payments (cash collected from customers)"
"customer","general","F1424","1424","customer-f1424-line-1424","- Withdrawal request option"
"customer","general","F1425","1425","customer-f1425-line-1425","- Bank transfer (3-5 business days)"
"customer","general","F1426","1426","customer-f1426-line-1426","- Payment history"
"customer","general","F1427","1427","customer-f1427-line-1427","- Earnings report (PDF/Excel download)"
"customer","general","F1428","1428","customer-f1428-line-1428","### 10. रेटिंग और फीडबैक (Rating & Feedback)"
"customer","general","F1429","1429","customer-f1429-line-1429","- Overall driver rating (1-5 stars)"
"customer","general","F1430","1430","customer-f1430-line-1430","- Customer reviews display"
"customer","general","F1431","1431","customer-f1431-line-1431","- Rating breakdown"
"customer","general","F1432","1432","customer-f1432-line-1432","- Performance metrics"
"customer","general","F1433","1433","customer-f1433-line-1433","- Tips received from customers"
"customer","general","F1434","1434","customer-f1434-line-1434","- Badges and rewards for good performance"
"customer","general","F1435","1435","customer-f1435-line-1435","- Driver of the Month leaderboard"
"customer","general","F1436","1436","customer-f1436-line-1436","### 11. वाहन मेंटेनेंस ट्रैकिंग (Vehicle Maintenance)"
"customer","general","F1437","1437","customer-f1437-line-1437","- Kilometer tracking (daily/total)"
"customer","general","F1438","1438","customer-f1438-line-1438","- Service alert at 10,000 KM"
"customer","general","F1439","1439","customer-f1439-line-1439","- Last service date"
"customer","general","F1440","1440","customer-f1440-line-1440","- Next service due date"
"customer","general","F1441","1441","customer-f1441-line-1441","- Maintenance log/history"
"customer","general","F1442","1442","customer-f1442-line-1442","- Expense tracking (fuel, repairs)"
"customer","general","F1443","1443","customer-f1443-line-1443","- टाइम और किलोमीटर का ऑप्शन - Time and kilometer option"
"customer","general","F1444","1444","customer-f1444-line-1444","### 12. डॉक्यूमेंट एक्सपायरी अलर्ट (Document Expiry Alerts)"
"customer","general","F1445","1445","customer-f1445-line-1445","- RC expiry alert (15 days before)"
"customer","general","F1446","1446","customer-f1446-line-1446","- Insurance expiry alert (15 days before)"
"customer","general","F1447","1447","customer-f1447-line-1447","- License renewal reminder"
"customer","general","F1448","1448","customer-f1448-line-1448","- Pollution certificate reminder"
